,node,sampleId,featureId,inequality,threshold,label
3239,0,C006701205,averageDailyTraffic,>,27.5,negative
3240,6,C006701205,yearBuilt,<=,1986.0,negative
3241,7,C006701205,structureLength,<=,12.799999713897705,negative
3242,8,C006701205,latitude,<=,40.61000061035156,negative
3243,0,C006701410P,averageDailyTraffic,<=,27.5,negative
3244,1,C006701410P,structureLength,<=,15.349999904632568,negative
3245,0,C006701605P,averageDailyTraffic,<=,27.5,negative
3246,1,C006701605P,structureLength,>,15.349999904632568,negative
3247,3,C006701605P,averageDailyTraffic,<=,22.5,negative
3248,0,C006701905,averageDailyTraffic,<=,27.5,negative
3249,1,C006701905,structureLength,<=,15.349999904632568,negative
3250,0,C006702005P,averageDailyTraffic,<=,27.5,negative
3251,1,C006702005P,structureLength,>,15.349999904632568,negative
3252,3,C006702005P,averageDailyTraffic,>,22.5,negative
3253,0,C006702105,averageDailyTraffic,<=,27.5,negative
3254,1,C006702105,structureLength,<=,15.349999904632568,negative
3255,0,C006702110,averageDailyTraffic,<=,27.5,negative
3256,1,C006702110,structureLength,<=,15.349999904632568,negative
3257,0,C006702610P,averageDailyTraffic,<=,27.5,negative
3258,1,C006702610P,structureLength,>,15.349999904632568,negative
3259,3,C006702610P,averageDailyTraffic,<=,22.5,negative
3260,0,C006702815P,averageDailyTraffic,<=,27.5,negative
3261,1,C006702815P,structureLength,>,15.349999904632568,negative
3262,3,C006702815P,averageDailyTraffic,<=,22.5,negative
3263,0,C006702930,averageDailyTraffic,>,27.5,negative
3264,6,C006702930,yearBuilt,>,1986.0,negative
3265,0,C006703405,averageDailyTraffic,>,27.5,negative
3266,6,C006703405,yearBuilt,<=,1986.0,negative
3267,7,C006703405,structureLength,<=,12.799999713897705,negative
3268,8,C006703405,latitude,<=,40.61000061035156,negative
3269,0,C006703605P,averageDailyTraffic,<=,27.5,negative
3270,1,C006703605P,structureLength,<=,15.349999904632568,negative
3271,0,C006703903P,averageDailyTraffic,<=,27.5,negative
3272,1,C006703903P,structureLength,>,15.349999904632568,negative
3273,3,C006703903P,averageDailyTraffic,<=,22.5,negative
3274,0,C006711610P,averageDailyTraffic,<=,27.5,negative
3275,1,C006711610P,structureLength,>,15.349999904632568,negative
3276,3,C006711610P,averageDailyTraffic,<=,22.5,negative
3277,0,C006712135,averageDailyTraffic,<=,27.5,negative
3278,1,C006712135,structureLength,<=,15.349999904632568,negative
3279,0,C006712720,averageDailyTraffic,>,27.5,negative
3280,6,C006712720,yearBuilt,>,1986.0,negative
3281,0,C006712805,averageDailyTraffic,<=,27.5,negative
3282,1,C006712805,structureLength,<=,15.349999904632568,negative
3283,0,C006713415,averageDailyTraffic,<=,27.5,negative
3284,1,C006713415,structureLength,<=,15.349999904632568,negative
3285,0,C006713510,averageDailyTraffic,>,27.5,negative
3286,6,C006713510,yearBuilt,<=,1986.0,negative
3287,7,C006713510,structureLength,>,12.799999713897705,negative
3288,0,C006723845,averageDailyTraffic,>,27.5,negative
3289,6,C006723845,yearBuilt,>,1986.0,negative
3290,0,C006724915,averageDailyTraffic,<=,27.5,negative
3291,1,C006724915,structureLength,>,15.349999904632568,negative
3292,3,C006724915,averageDailyTraffic,<=,22.5,negative
3293,0,C006730525,averageDailyTraffic,<=,27.5,negative
3294,1,C006730525,structureLength,<=,15.349999904632568,negative
3295,0,C006730850,averageDailyTraffic,<=,27.5,negative
3296,1,C006730850,structureLength,>,15.349999904632568,negative
3297,3,C006730850,averageDailyTraffic,<=,22.5,negative
3298,0,C006731015,averageDailyTraffic,<=,27.5,negative
3299,1,C006731015,structureLength,>,15.349999904632568,negative
3300,3,C006731015,averageDailyTraffic,>,22.5,negative
3301,0,C006901410,averageDailyTraffic,<=,27.5,negative
3302,1,C006901410,structureLength,<=,15.349999904632568,negative
3303,0,C006902205,averageDailyTraffic,<=,27.5,negative
3304,1,C006902205,structureLength,<=,15.349999904632568,negative
3305,0,C006903105,averageDailyTraffic,>,27.5,negative
3306,6,C006903105,yearBuilt,<=,1986.0,negative
3307,7,C006903105,structureLength,>,12.799999713897705,negative
3308,0,C006911305,averageDailyTraffic,<=,27.5,negative
3309,1,C006911305,structureLength,<=,15.349999904632568,negative
3310,0,C006911315,averageDailyTraffic,>,27.5,negative
3311,6,C006911315,yearBuilt,<=,1986.0,negative
3312,7,C006911315,structureLength,>,12.799999713897705,negative
3313,0,C006924230,averageDailyTraffic,>,27.5,negative
3314,6,C006924230,yearBuilt,<=,1986.0,negative
3315,7,C006924230,structureLength,<=,12.799999713897705,negative
3316,8,C006924230,latitude,<=,40.61000061035156,negative
3317,0,C007000205,averageDailyTraffic,>,27.5,negative
3318,6,C007000205,yearBuilt,<=,1986.0,negative
3319,7,C007000205,structureLength,<=,12.799999713897705,negative
3320,8,C007000205,latitude,>,40.61000061035156,negative
3321,10,C007000205,operatingRating,<=,59.39999961853027,negative
3322,0,C007001025,averageDailyTraffic,<=,27.5,negative
3323,1,C007001025,structureLength,<=,15.349999904632568,negative
3324,0,C007001810,averageDailyTraffic,>,27.5,negative
3325,6,C007001810,yearBuilt,<=,1986.0,negative
3326,7,C007001810,structureLength,>,12.799999713897705,negative
3327,0,C007001813,averageDailyTraffic,<=,27.5,negative
3328,1,C007001813,structureLength,<=,15.349999904632568,negative
3329,0,C007002013,averageDailyTraffic,<=,27.5,negative
3330,1,C007002013,structureLength,<=,15.349999904632568,negative
3331,0,C007002035,averageDailyTraffic,>,27.5,negative
3332,6,C007002035,yearBuilt,>,1986.0,negative
3333,0,C007002105,averageDailyTraffic,<=,27.5,negative
3334,1,C007002105,structureLength,>,15.349999904632568,negative
3335,3,C007002105,averageDailyTraffic,<=,22.5,negative
3336,0,C007002215,averageDailyTraffic,>,27.5,negative
3337,6,C007002215,yearBuilt,>,1986.0,negative
3338,0,C007004115,averageDailyTraffic,>,27.5,negative
3339,6,C007004115,yearBuilt,<=,1986.0,negative
3340,7,C007004115,structureLength,>,12.799999713897705,negative
3341,0,C007004415,averageDailyTraffic,>,27.5,negative
3342,6,C007004415,yearBuilt,>,1986.0,negative
3343,0,C007004505,averageDailyTraffic,>,27.5,negative
3344,6,C007004505,yearBuilt,<=,1986.0,negative
3345,7,C007004505,structureLength,>,12.799999713897705,negative
3346,0,C007004515,averageDailyTraffic,>,27.5,negative
3347,6,C007004515,yearBuilt,<=,1986.0,negative
3348,7,C007004515,structureLength,>,12.799999713897705,negative
3349,0,C007004710,averageDailyTraffic,<=,27.5,negative
3350,1,C007004710,structureLength,<=,15.349999904632568,negative
3351,0,C007011310,averageDailyTraffic,>,27.5,negative
3352,6,C007011310,yearBuilt,<=,1986.0,negative
3353,7,C007011310,structureLength,<=,12.799999713897705,negative
3354,8,C007011310,latitude,>,40.61000061035156,negative
3355,10,C007011310,operatingRating,<=,59.39999961853027,negative
3356,0,C007012110,averageDailyTraffic,>,27.5,negative
3357,6,C007012110,yearBuilt,>,1986.0,negative
3358,0,C007012405,averageDailyTraffic,<=,27.5,negative
3359,1,C007012405,structureLength,>,15.349999904632568,negative
3360,3,C007012405,averageDailyTraffic,<=,22.5,negative
3361,0,C007012420,averageDailyTraffic,>,27.5,negative
3362,6,C007012420,yearBuilt,>,1986.0,negative
3363,0,C007012805,averageDailyTraffic,>,27.5,negative
3364,6,C007012805,yearBuilt,<=,1986.0,negative
3365,7,C007012805,structureLength,>,12.799999713897705,negative
3366,0,C007012815,averageDailyTraffic,>,27.5,negative
3367,6,C007012815,yearBuilt,<=,1986.0,negative
3368,7,C007012815,structureLength,<=,12.799999713897705,negative
3369,8,C007012815,latitude,>,40.61000061035156,negative
3370,10,C007012815,operatingRating,<=,59.39999961853027,negative
3371,0,C007012825,averageDailyTraffic,<=,27.5,negative
3372,1,C007012825,structureLength,>,15.349999904632568,negative
3373,3,C007012825,averageDailyTraffic,>,22.5,negative
3374,0,C007013010,averageDailyTraffic,<=,27.5,negative
3375,1,C007013010,structureLength,>,15.349999904632568,negative
3376,3,C007013010,averageDailyTraffic,>,22.5,negative
3377,0,C007013015,averageDailyTraffic,<=,27.5,negative
3378,1,C007013015,structureLength,>,15.349999904632568,negative
3379,3,C007013015,averageDailyTraffic,>,22.5,negative
3380,0,C007013120,averageDailyTraffic,>,27.5,negative
3381,6,C007013120,yearBuilt,<=,1986.0,negative
3382,7,C007013120,structureLength,>,12.799999713897705,negative
3383,0,C007013125,averageDailyTraffic,>,27.5,negative
3384,6,C007013125,yearBuilt,<=,1986.0,negative
3385,7,C007013125,structureLength,>,12.799999713897705,negative
3386,0,C007013215,averageDailyTraffic,>,27.5,negative
3387,6,C007013215,yearBuilt,<=,1986.0,negative
3388,7,C007013215,structureLength,>,12.799999713897705,negative
3389,0,C007013605,averageDailyTraffic,>,27.5,negative
3390,6,C007013605,yearBuilt,<=,1986.0,negative
3391,7,C007013605,structureLength,>,12.799999713897705,negative
3392,0,C007013710,averageDailyTraffic,<=,27.5,negative
3393,1,C007013710,structureLength,>,15.349999904632568,negative
3394,3,C007013710,averageDailyTraffic,>,22.5,negative
3395,0,C007013805,averageDailyTraffic,<=,27.5,negative
3396,1,C007013805,structureLength,<=,15.349999904632568,negative
3397,0,C007013930,averageDailyTraffic,>,27.5,negative
3398,6,C007013930,yearBuilt,>,1986.0,negative
3399,0,C007013940,averageDailyTraffic,<=,27.5,negative
3400,1,C007013940,structureLength,<=,15.349999904632568,negative
3401,0,C007014205,averageDailyTraffic,>,27.5,negative
3402,6,C007014205,yearBuilt,>,1986.0,negative
3403,0,C007022305,averageDailyTraffic,>,27.5,negative
3404,6,C007022305,yearBuilt,>,1986.0,negative
3405,0,C007022310,averageDailyTraffic,<=,27.5,negative
3406,1,C007022310,structureLength,>,15.349999904632568,negative
3407,3,C007022310,averageDailyTraffic,>,22.5,negative
3408,0,C007100303,averageDailyTraffic,>,27.5,negative
3409,6,C007100303,yearBuilt,<=,1986.0,negative
3410,7,C007100303,structureLength,>,12.799999713897705,negative
3411,0,C007100315,averageDailyTraffic,>,27.5,negative
3412,6,C007100315,yearBuilt,<=,1986.0,negative
3413,7,C007100315,structureLength,>,12.799999713897705,negative
3414,0,C007100605,averageDailyTraffic,<=,27.5,negative
3415,1,C007100605,structureLength,<=,15.349999904632568,negative
3416,0,C007100610,averageDailyTraffic,>,27.5,negative
3417,6,C007100610,yearBuilt,<=,1986.0,negative
3418,7,C007100610,structureLength,>,12.799999713897705,negative
3419,0,C007100703,averageDailyTraffic,>,27.5,negative
3420,6,C007100703,yearBuilt,>,1986.0,negative
3421,0,C007100933,averageDailyTraffic,<=,27.5,negative
3422,1,C007100933,structureLength,<=,15.349999904632568,negative
3423,0,C007101135,averageDailyTraffic,<=,27.5,negative
3424,1,C007101135,structureLength,>,15.349999904632568,negative
3425,3,C007101135,averageDailyTraffic,<=,22.5,negative
3426,0,C007101145,averageDailyTraffic,<=,27.5,negative
3427,1,C007101145,structureLength,<=,15.349999904632568,negative
3428,0,C007101420,averageDailyTraffic,<=,27.5,negative
3429,1,C007101420,structureLength,>,15.349999904632568,negative
3430,3,C007101420,averageDailyTraffic,<=,22.5,negative
3431,0,C007101803,averageDailyTraffic,<=,27.5,negative
3432,1,C007101803,structureLength,<=,15.349999904632568,negative
3433,0,C007101810,averageDailyTraffic,>,27.5,negative
3434,6,C007101810,yearBuilt,>,1986.0,negative
3435,0,C007101820,averageDailyTraffic,>,27.5,negative
3436,6,C007101820,yearBuilt,>,1986.0,negative
3437,0,C007101837,averageDailyTraffic,>,27.5,negative
3438,6,C007101837,yearBuilt,>,1986.0,negative
3439,0,C007102113,averageDailyTraffic,>,27.5,negative
3440,6,C007102113,yearBuilt,<=,1986.0,negative
3441,7,C007102113,structureLength,<=,12.799999713897705,negative
3442,8,C007102113,latitude,>,40.61000061035156,negative
3443,10,C007102113,operatingRating,>,59.39999961853027,negative
3444,0,C007102130,averageDailyTraffic,>,27.5,negative
3445,6,C007102130,yearBuilt,>,1986.0,negative
3446,0,C007102205,averageDailyTraffic,>,27.5,negative
3447,6,C007102205,yearBuilt,<=,1986.0,negative
3448,7,C007102205,structureLength,<=,12.799999713897705,negative
3449,8,C007102205,latitude,>,40.61000061035156,negative
3450,10,C007102205,operatingRating,<=,59.39999961853027,negative
3451,0,C007102205P,averageDailyTraffic,>,27.5,negative
3452,6,C007102205P,yearBuilt,>,1986.0,negative
3453,0,C007102210,averageDailyTraffic,>,27.5,negative
3454,6,C007102210,yearBuilt,>,1986.0,negative
3455,0,C007102215,averageDailyTraffic,<=,27.5,negative
3456,1,C007102215,structureLength,<=,15.349999904632568,negative
3457,0,C007102245,averageDailyTraffic,>,27.5,negative
3458,6,C007102245,yearBuilt,>,1986.0,negative
3459,0,C007102415,averageDailyTraffic,>,27.5,negative
3460,6,C007102415,yearBuilt,>,1986.0,negative
3461,0,C007102705,averageDailyTraffic,<=,27.5,negative
3462,1,C007102705,structureLength,>,15.349999904632568,negative
3463,3,C007102705,averageDailyTraffic,<=,22.5,negative
3464,0,C007102805,averageDailyTraffic,>,27.5,negative
3465,6,C007102805,yearBuilt,>,1986.0,negative
3466,0,C007102840,averageDailyTraffic,<=,27.5,negative
3467,1,C007102840,structureLength,>,15.349999904632568,negative
3468,3,C007102840,averageDailyTraffic,>,22.5,negative
3469,0,C007103005,averageDailyTraffic,>,27.5,negative
3470,6,C007103005,yearBuilt,>,1986.0,negative
3471,0,C007103010,averageDailyTraffic,>,27.5,negative
3472,6,C007103010,yearBuilt,>,1986.0,negative
3473,0,C007110255,averageDailyTraffic,>,27.5,negative
3474,6,C007110255,yearBuilt,>,1986.0,negative
3475,0,C007111427,averageDailyTraffic,<=,27.5,negative
3476,1,C007111427,structureLength,<=,15.349999904632568,negative
3477,0,C007111430,averageDailyTraffic,>,27.5,negative
3478,6,C007111430,yearBuilt,>,1986.0,negative
3479,0,C007111435,averageDailyTraffic,>,27.5,negative
3480,6,C007111435,yearBuilt,>,1986.0,negative
3481,0,C007111920,averageDailyTraffic,>,27.5,negative
3482,6,C007111920,yearBuilt,>,1986.0,negative
3483,0,C007111923,averageDailyTraffic,>,27.5,negative
3484,6,C007111923,yearBuilt,>,1986.0,negative
3485,0,C007111925,averageDailyTraffic,<=,27.5,negative
3486,1,C007111925,structureLength,>,15.349999904632568,negative
3487,3,C007111925,averageDailyTraffic,<=,22.5,negative
3488,0,C007112340,averageDailyTraffic,>,27.5,negative
3489,6,C007112340,yearBuilt,>,1986.0,negative
3490,0,C007112350,averageDailyTraffic,>,27.5,negative
3491,6,C007112350,yearBuilt,>,1986.0,negative
3492,0,C007112421,averageDailyTraffic,>,27.5,negative
3493,6,C007112421,yearBuilt,<=,1986.0,negative
3494,7,C007112421,structureLength,<=,12.799999713897705,negative
3495,8,C007112421,latitude,>,40.61000061035156,negative
3496,10,C007112421,operatingRating,<=,59.39999961853027,negative
3497,0,C007112435,averageDailyTraffic,<=,27.5,negative
3498,1,C007112435,structureLength,<=,15.349999904632568,negative
3499,0,C007112715,averageDailyTraffic,>,27.5,negative
3500,6,C007112715,yearBuilt,>,1986.0,negative
3501,0,C007113615,averageDailyTraffic,>,27.5,negative
3502,6,C007113615,yearBuilt,<=,1986.0,negative
3503,7,C007113615,structureLength,>,12.799999713897705,negative
3504,0,C007113710,averageDailyTraffic,<=,27.5,negative
3505,1,C007113710,structureLength,>,15.349999904632568,negative
3506,3,C007113710,averageDailyTraffic,>,22.5,negative
3507,0,C007113805,averageDailyTraffic,<=,27.5,negative
3508,1,C007113805,structureLength,<=,15.349999904632568,negative
3509,0,C007114930,averageDailyTraffic,>,27.5,negative
3510,6,C007114930,yearBuilt,>,1986.0,negative
3511,0,C007114935,averageDailyTraffic,>,27.5,negative
3512,6,C007114935,yearBuilt,>,1986.0,negative
3513,0,C007114940,averageDailyTraffic,>,27.5,negative
3514,6,C007114940,yearBuilt,>,1986.0,negative
3515,0,C007115335,averageDailyTraffic,>,27.5,negative
3516,6,C007115335,yearBuilt,>,1986.0,negative
3517,0,C007115340,averageDailyTraffic,>,27.5,negative
3518,6,C007115340,yearBuilt,>,1986.0,negative
3519,0,C007115345,averageDailyTraffic,>,27.5,negative
3520,6,C007115345,yearBuilt,>,1986.0,negative
3521,0,C007115525,averageDailyTraffic,>,27.5,negative
3522,6,C007115525,yearBuilt,>,1986.0,negative
3523,0,C007115530,averageDailyTraffic,>,27.5,negative
3524,6,C007115530,yearBuilt,>,1986.0,negative
3525,0,C007115545,averageDailyTraffic,>,27.5,negative
3526,6,C007115545,yearBuilt,>,1986.0,negative
3527,0,C007115920,averageDailyTraffic,>,27.5,negative
3528,6,C007115920,yearBuilt,>,1986.0,negative
3529,0,C007120420,averageDailyTraffic,<=,27.5,negative
3530,1,C007120420,structureLength,<=,15.349999904632568,negative
3531,0,C007121220,averageDailyTraffic,<=,27.5,negative
3532,1,C007121220,structureLength,<=,15.349999904632568,negative
3533,0,C007121450,averageDailyTraffic,<=,27.5,negative
3534,1,C007121450,structureLength,<=,15.349999904632568,negative
3535,0,C007121615,averageDailyTraffic,<=,27.5,negative
3536,1,C007121615,structureLength,<=,15.349999904632568,negative
3537,0,C007121625,averageDailyTraffic,>,27.5,negative
3538,6,C007121625,yearBuilt,<=,1986.0,negative
3539,7,C007121625,structureLength,<=,12.799999713897705,negative
3540,8,C007121625,latitude,>,40.61000061035156,negative
3541,10,C007121625,operatingRating,<=,59.39999961853027,negative
3542,0,C007122440,averageDailyTraffic,<=,27.5,negative
3543,1,C007122440,structureLength,>,15.349999904632568,negative
3544,3,C007122440,averageDailyTraffic,>,22.5,negative
3545,0,C007123110,averageDailyTraffic,>,27.5,negative
3546,6,C007123110,yearBuilt,>,1986.0,negative
3547,0,C007123225,averageDailyTraffic,>,27.5,negative
3548,6,C007123225,yearBuilt,>,1986.0,negative
3549,0,C007123230,averageDailyTraffic,>,27.5,negative
3550,6,C007123230,yearBuilt,>,1986.0,negative
3551,0,C007123235,averageDailyTraffic,>,27.5,negative
3552,6,C007123235,yearBuilt,>,1986.0,negative
3553,0,C007123620,averageDailyTraffic,<=,27.5,negative
3554,1,C007123620,structureLength,<=,15.349999904632568,negative
3555,0,C007123730,averageDailyTraffic,>,27.5,negative
3556,6,C007123730,yearBuilt,>,1986.0,negative
3557,0,C007124315,averageDailyTraffic,<=,27.5,negative
3558,1,C007124315,structureLength,<=,15.349999904632568,negative
3559,0,C007124515,averageDailyTraffic,>,27.5,negative
3560,6,C007124515,yearBuilt,>,1986.0,negative
